Ticker,^OEX,^OEX,^OEX,^OEX,^OEX,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NVDA,NVDA,NVDA,NVDA,NVDA,AAPL,AAPL,AAPL,AAPL,AAPL,UNH,UNH,UNH,UNH,UNH,PG,PG,PG,PG,PG,MSFT,MSFT,MSFT,MSFT,MSFT,XOM,XOM,XOM,XOM,XOM,JPM,JPM,JPM,JPM,JPM,JNJ,JNJ,JNJ,JNJ,JNJ
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-11,2448.27001953125,2472.7099609375,2433.010009765625,2467.760009765625,3509380000,186.74000549316406,189.77000427246094,185.50999450683594,189.0500030517578,40020700,156.1633999298141,158.92020887792125,155.71554414142938,158.65150451660156,27166400,87.39128560717941,90.70919574606373,86.89745219051976,90.58623504638672,431637000,167.5488670137579,174.63541624491384,167.36972023014152,174.21737670898438,91070300,443.30063257775663,443.67462594127113,434.5308771852745,434.76708984375,5844100,153.75627873800585,153.8050777415914,152.01914142818953,152.0874481201172,8209800,422.5936541739285,426.1167444183971,419.15984809671994,424.6876525878906,17966400,118.68395409735997,118.68395409735997,116.41067990249341,117.81333923339844,17555900,191.55740780936466,192.11449518415904,188.85997212927498,191.0003204345703,10137700,146.1125856078212,146.1804020630268,143.77749370285446,144.16505432128906,8374400
2024-04-12,2454.360107421875,2456.6201171875,2425.590087890625,2432.830078125,3963220000,187.72000122070312,188.3800048828125,185.0800018310547,186.1300048828125,38554300,157.20842402727595,159.45766535184464,156.39231834449532,156.97950744628906,25329200,89.66953943111257,90.1453886602286,87.50125303417155,88.15703582763672,426805000,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300,433.4088138644291,435.27890086055345,429.51115475162453,432.2867736816406,6042900,151.48236983708645,152.21431015717621,151.0139322018109,151.5897216796875,6770500,420.83704242845164,421.9584854811625,416.58947237839413,418.7033386230469,19232100,118.93546542215581,119.70934698101436,115.76256431534244,116.43971252441406,21539500,184.0514891373657,184.6476483766428,178.4024866438968,178.64682006835938,31506200,143.4577481030181,144.43636304917382,142.57603070274564,142.93453979492188,7097500
2024-04-15,2443.56005859375,2453.64990234375,2397.969970703125,2401.320068359375,3950210000,187.42999267578125,188.69000244140625,183.0,183.6199951171875,48052400,158.1041210913814,158.48231785442226,153.85443413456358,154.12315368652344,27136500,89.06872264461606,90.58322421693445,85.90076523534208,85.97274017333984,443077000,174.53585255667426,175.7998881273465,171.68929323241036,171.87840270996094,73531800,435.04267297357336,441.2927264321072,435.0328207672536,438.61553955078125,5376800,152.65349227948235,153.0438694384841,151.5897424425137,151.70684814453125,5754000,423.36777871681545,423.5861130505976,410.29755074964197,410.5059814453125,20273500,117.13619688958899,117.71661174797453,115.54974633863993,115.7722396850586,15029500,180.31806040257874,183.21097459999416,178.07019000034038,178.7445526123047,14766600,143.75810336723592,144.84329965153077,142.7891870896982,143.00234985351562,8502300
2024-04-16,2403.340087890625,2412.10009765625,2391.8798828125,2397.840087890625,4006200000,183.27000427246094,184.8300018310547,182.25999450683594,183.32000732421875,32891300,153.45633670421336,154.9093812386726,152.6999432114734,153.6653289794922,20779500,86.40460421758179,88.08904823109181,86.03572977127556,87.38628387451172,370453000,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200,469.2654002304906,472.19850441157286,458.27123822011316,461.50946044921875,11816500,152.09721058938626,153.16096032344592,151.92153716198894,152.19479370117188,6103300,411.42887810136665,415.2298454910269,410.5952462785095,411.43878173828125,16765600,115.65614045975012,116.29459377028537,114.06969011150444,114.8145523071289,18082200,178.75432662359262,179.00844292824465,175.57799211887155,176.70193481445312,16451800,140.50253639893833,141.70399783979065,138.93289684621075,139.95994567871094,12774900
2024-04-17,2407.489990234375,2413.52001953125,2376.14990234375,2383.5400390625,3596130000,184.30999755859375,184.57000732421875,179.82000732421875,181.27999877929688,31359700,154.8795200598381,156.33257973226392,153.84447529646815,154.73023986816406,21763100,88.3109710984958,88.7458333599475,83.92241409948026,84.00739288330078,495400000,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200,471.0665633819434,480.31859590212355,467.11967350452784,471.4504089355469,8759800,152.5363698836951,153.33661691217827,151.98985681226966,153.18048095703125,6621900,414.08855629342435,415.7062108618487,407.22097481991534,408.71954345703125,15855500,114.67914087938819,115.45301507072,113.29583255181923,114.75652313232422,14538600,177.2590144524284,178.28521785507158,175.13820204052814,175.99826049804688,9017100,140.49286614478805,140.89012538354396,139.0782418149823,140.27001953125,9378100
2024-04-18,2387.260009765625,2400.6298828125,2374.659912109375,2378.639892578125,3619760000,181.47000122070312,182.38999938964844,178.64999389648438,179.22000122070312,30723800,154.6008746790608,156.1932678097861,153.88429928885304,155.26768493652344,19883000,84.94208621726145,86.16168663370678,82.37492908333081,84.64318084716797,447260000,167.24029654336022,167.84743029154777,165.76725645436014,166.25494384765625,43122900,478.47806641250406,494.09825957354593,478.32058129104263,485.4170837402344,8880400,153.56060534599044,154.82768029609835,153.18737112533637,154.49371337890625,7819300,407.5187363707615,408.76919927263555,400.88935677884103,401.2069091796875,21029900,115.11443873255489,115.81093063514308,114.11807124201727,114.65010833740234,13821400,176.9951600431625,179.2039290986724,175.8907680589423,177.14175415039062,9557700,140.47346834243646,141.26798673320593,138.68098222008288,141.20985412597656,9887700
2024-04-19,2373.179931640625,2379.030029296875,2341.360107421875,2348.679931640625,3878750000,178.74000549316406,179.0,173.44000244140625,174.6300048828125,55950000,155.45677241386718,155.6160147529958,151.57533531126506,153.3568115234375,32239100,83.12268637450086,84.29629668319684,75.58116589392048,76.17496490478516,875198000,165.42888374733738,165.6179780634261,163.3088890664717,164.2245635986328,67772100,489.1770075539729,499.3148691362805,487.75967136653315,493.24200439453125,6616000,152.2247726748214,155.3678803108718,150.79073684127314,155.32859802246094,12028400,400.9687488676842,402.4077746386735,394.7561698730406,396.095947265625,30276500,115.26922132910565,116.98142448898413,115.06607170140005,115.96570587158203,21566500,178.2656641991084,181.6667962750779,177.2981133625571,181.58860778808594,13380200,141.60712143431485,143.52558649002216,140.04716548863854,143.3124237060547,9747700
2024-04-22,2359.739990234375,2384.1298828125,2348.570068359375,2370.610107421875,3820250000,176.94000244140625,178.8699951171875,174.55999755859375,177.22999572753906,37924900,153.57574952252133,156.88990631862524,153.3269390890557,155.536376953125,26446200,78.07834524781059,80.04670035538005,76.3749101252901,79.49188232421875,596341000,164.74210446317437,166.4739172082034,163.99562926284756,165.0605926513672,48116400,489.9446904143004,491.5588904046055,482.91709323656016,483.497802734375,4697700,155.6134391273001,158.4225949150793,154.4544242506213,157.68592834472656,8926300,397.04865981007964,399.7976914523607,392.7514806878664,397.9219970703125,20286900,115.36594877335959,117.60052076093088,114.56304799348311,116.62349700927734,16340700,181.77431110705808,185.82047227061935,181.76452822519838,185.11679077148438,11529700,143.89374748130479,145.59904954949533,142.7213670939125,144.4847869873047,10118700
2024-04-23,2381.219970703125,2403.830078125,2380.14990234375,2401.639892578125,3751400000,178.0800018310547,179.92999267578125,175.97999572753906,179.5399932861328,37046500,156.21315584791824,158.21358635071638,155.53638354340058,157.5069580078125,21151600,80.74246382535908,82.7418068067518,80.23763246823718,82.39591979980469,438559000,164.5728973951299,166.26490473113174,164.14491040339777,166.1156005859375,49537800,483.2714207753792,486.5293173597064,477.3363371147996,478.52728271484375,3646700,158.80565324795342,159.21819969640623,157.56805886515204,158.6288604736328,7707300,401.1771473553241,405.10716505974153,400.0060952402287,404.48193359375,15734500,116.08178801793585,117.10717478373759,115.54974353740778,117.07815551757812,13929800,186.79779518051035,187.87285330463718,186.20162102594836,187.78489685058594,9144400,145.20179539678,145.81221738877613,143.59339081168847,144.91111755371094,10110400
2024-04-24,2412.6201171875,2413.080078125,2390.010009765625,2400.6201171875,3656740000,179.94000244140625,180.32000732421875,176.17999267578125,176.58999633789062,34185100,156.74063729958468,158.8107420758396,156.42215263269097,158.37283325195312,22779100,83.92241667959377,84.05437709629325,79.1569845005292,79.65082550048828,512208000,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800,476.1650257745983,481.16505046189627,473.14334211600675,479.6296081542969,3724400,158.33420013056642,159.96469241983297,156.5858459848536,159.70932006835938,7217600,406.45684392489727,409.3447990752087,403.6979086365787,405.96063232421875,15065300,116.37199250529403,117.30064590038393,115.49170209248979,117.09750366210938,12101200,186.21137897580346,188.85017684587027,185.85953826559935,188.70358276367188,6964900,143.53527018047288,144.3588550071628,142.295058412051,143.91314697265625,9756300
2024-04-25,2367.919921875,2388.510009765625,2354.6298828125,2384.3798828125,3958050000,169.67999267578125,173.9199981689453,166.32000732421875,173.6699981689453,49249400,150.60994355919925,155.74539489675468,150.15212564884374,155.25772094726562,57109700,78.84209462361733,83.29563335625151,78.19730980842563,82.60486602783203,424641000,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300,481.2634993772289,489.30491241899847,479.8560155518503,486.08636474609375,4329700,160.0727335012707,161.39873930365448,159.19855644998287,159.6602020263672,7094600,391.04452101034235,396.8601368410158,385.08998167747234,396.0165710449219,40586500,117.07814739533892,117.78431480411511,115.50137254105121,117.36835479736328,16041000,187.8924057872137,189.54410214353143,186.84665155908678,188.9870147705078,9802300,144.72704220392302,144.9305211590982,141.78154276625745,142.25631713867188,7642700
2024-04-26,2411.06005859375,2425.320068359375,2403.320068359375,2418.31005859375,3604140000,177.8000030517578,180.82000732421875,176.1300048828125,179.6199951171875,43919800,173.5403194325108,173.87871320868138,168.84277660691075,171.1318359375,64665300,83.79047109382074,88.30198930446801,83.3596128981717,87.70618438720703,551011000,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400,484.2557029858186,489.40339129233865,483.6651412430264,487.552978515625,2727000,159.6110874704514,160.41651676738857,157.63682649170852,158.42259216308594,5659800,409.04710666417816,409.87080464048637,402.6856699602139,403.2414245605469,29694700,115.11443380429775,115.2111671465645,112.42520703576498,114.10839080810547,27289500,189.18249757010503,190.45301949074818,188.68404782275095,189.10430908203125,6413700,142.1400334474361,142.60510918149424,141.41334614475548,141.59744262695312,6183000
2024-04-29,2426.570068359375,2429.0,2410.2900390625,2423.929931640625,3447450000,182.75,183.52999877929688,179.38999938964844,180.9600067138672,54063900,168.25557809024173,168.74325204452023,164.4239062306873,165.3594207763672,45610000,87.56621534740458,87.96308042933138,85.23797833453733,87.72816467285156,388971000,172.55520693212748,175.20270935632288,172.28648678772151,172.68460083007812,68169400,487.9072743101076,489.52147432774086,480.09225138141767,481.3324279785156,2192100,158.30473178338644,158.91370468062811,157.55824839362185,158.78602600097656,4621000,402.179540393514,403.24144058813954,396.1654576473054,399.2022705078125,19582100,113.91493135301052,116.13015971882565,113.91493135301052,115.7335433959961,17309900,189.09452687476838,189.85684599504447,188.06832347041848,188.89906311035156,5387800,141.5974462793112,142.64387779630187,141.4521147288228,142.25631713867188,6149600
2024-04-30,2419.860107421875,2425.110107421875,2385.739990234375,2385.919921875,4082470000,181.08999633789062,182.99000549316406,174.8000030517578,175.0,94639800,164.8219988264117,167.3001564313842,161.82632640780892,162.00546264648438,33562900,87.21134895392602,88.7898328026838,86.27166282860942,86.37362670898438,363709000,172.51539602156524,174.16759809934044,169.2010443307548,169.5294952392578,65934800,481.2635187956495,482.00171342384925,474.9937905594275,476.0863342285156,3367500,158.9628223532218,160.44598732823536,158.72709863932718,160.29864501953125,8106100,398.44799719369325,399.112934090919,386.2213658866136,386.380126953125,28781400,115.2208558231894,116.27526192051407,114.12775490849293,114.40827941894531,21083300,188.439705966069,190.57030116027977,187.2962273408494,187.3939666748047,8153700,142.31445379470978,142.31445379470978,140.03749420921076,140.0956268310547,8817700
2024-05-01,2384.3701171875,2417.199951171875,2376.139892578125,2378.969970703125,4544170000,181.63999938964844,185.14999389648438,176.55999755859375,179.0,94645100,163.51823108824746,166.3248050727695,162.31398182603573,163.080322265625,33493200,85.04905184528752,85.9717451202874,81.22830132116862,83.01371765136719,559863000,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100,471.71620324632937,481.4898925753725,469.5606726038592,476.4898376464844,2729200,160.37722481280835,161.32016463227635,159.3360717749191,160.49508666992188,7543000,389.63523841829954,398.67622906449674,387.3526772876393,391.9476013183594,23562500,114.41794272919775,114.6017412469826,111.88349519484753,112.24140930175781,27777700,187.91195612673852,190.0523193323471,186.46549150225204,187.51124572753906,7445300,144.1166303340743,147.12996092267227,143.03143391506273,146.48077392578125,14470900
2024-05-02,2395.449951171875,2407.330078125,2377.780029296875,2403.320068359375,4381660000,180.85000610351562,185.10000610351562,179.91000366210938,184.72000122070312,54303500,164.00588469256783,165.9366561572897,163.1101731735162,165.82717895507812,24294500,84.42125626969049,86.20867093085921,83.17266601309362,85.78881072998047,377898000,171.69926693100732,172.6049939419865,170.08688513916925,172.21682739257812,94214900,476.6571710558372,485.9190561977223,476.322526443223,485.21038818359375,3561400,160.63259173220274,161.56571469452098,159.74859785871328,160.92726135253906,5647500,394.64702416400013,396.89981398666424,391.6598205584853,394.8256530761719,17709400,112.46390828767123,113.43125652628463,112.1156623313479,112.4445571899414,25513600,188.69382473662347,189.1140710696836,185.22428711684196,187.31578063964844,6501700,147.3140313468405,147.59502536002142,144.50417992196998,145.2599334716797,8459800
2024-05-03,2436.919921875,2443.2099609375,2424.219970703125,2438.860107421875,3924990000,186.99000549316406,187.8699951171875,185.4199981689453,186.2100067138672,39172000,166.7627138644963,167.16081969689057,162.27417880581723,166.44424438476562,34662400,87.76016278941914,89.25166943381491,87.01140828668458,88.75983428955078,398341000,185.7727942523785,186.12115543095717,181.80155578938326,182.51817321777344,163224100,483.1335789235356,485.0332224891958,478.13355413686577,484.6985778808594,2487600,160.63258217873107,161.78179512844625,159.27712598582966,161.53623962402344,5581500,399.2320083912343,404.06510458639696,398.815177316325,403.5788269042969,17446700,112.21238708496094,112.28010116126649,110.40344336039712,112.21238708496094,28023300,187.64806604394317,188.16605169988435,184.18831138794647,186.19183349609375,8922800,145.23086559506507,145.23086559506507,143.22521651466332,144.63014221191406,6532700
2024-05-06,2444.530029296875,2465.68994140625,2444.530029296875,2465.5400390625,3683250000,186.27999877929688,188.75,184.8000030517578,188.6999969482422,34725300,166.6632166844255,167.33997389285673,165.2400128584101,167.3001708984375,21871300,89.36062948973989,92.18970149787158,89.02574047227303,92.10972595214844,376203000,181.49300962933657,183.33430600969174,179.57207221815372,180.85601806640625,78569700,484.7281185655463,487.08048309874385,484.2556632026827,486.59820556640625,2029500,161.85055347337618,162.04699489227278,160.35757171222684,161.5166015625,5472400,405.6628958084665,410.79370652504514,403.2909899464774,410.40667724609375,16996600,112.8605147292668,114.4759844807206,112.59933395794697,112.93790435791016,31401300,187.38418701319216,187.84353504740284,185.51749097117377,187.6480712890625,7911100,145.21148921920968,145.38590185083612,143.3124214449946,143.9615936279297,5042800
2024-05-07,2466.679931640625,2472.7900390625,2461.389892578125,2466.199951171875,3987890000,188.9199981689453,189.94000244140625,187.30999755859375,188.75999450683594,34048900,167.69823532661383,170.94271797332505,167.58875812637166,170.43515014648438,28039700,91.06806618454974,91.75084041902228,88.98175395384375,90.52424621582031,437342000,182.58785409480518,184.0310366275269,180.46787458450643,181.54278564453125,77305800,488.1927271351629,493.7537874751261,487.24784639628984,493.07464599609375,3752100,162.0469935915408,163.08814659210316,161.66392758213541,162.81312561035156,6433000,411.5182242956741,411.52815821970637,405.99041958064737,406.238525390625,20018200,113.45059577709071,113.74080318936157,112.144677182434,112.37683868408203,30122000,187.35486263343807,188.5569788788286,187.3059929670715,187.4037322998047,7688800,144.73671729103486,145.07582911518682,143.8356174710829,144.09722900390625,7333500
2024-05-08,2455.929931640625,2470.5,2455.409912109375,2467.89990234375,3842100000,187.44000244140625,188.42999267578125,186.38999938964844,188.0,26136400,168.19586940682248,169.34039143777946,167.93711199783866,168.57406616210938,19569100,89.45360566200054,91.16404211729393,89.39062281924463,90.3823013305664,325721000,181.9906634485607,182.20963072654146,180.5972339353124,181.8811798095703,45057100,496.23412583564647,499.0195670071019,492.20847804380537,495.2892150878906,3078900,163.02920185657592,163.41226783353443,161.99786576860515,162.13539123535156,4579400,405.07740513834375,409.1066410493604,403.6284454091321,407.429443359375,11792300,111.93186258689481,113.13137232325016,111.64166254663597,112.35749816894531,18957200,186.6707511972671,192.19268106594097,186.6707511972671,191.21534729003906,9227600,144.48479761923682,145.07583716872847,144.0778545369706,144.32008361816406,7735100
2024-05-09,2468.25,2477.510009765625,2462.469970703125,2476.469970703125,3727370000,188.8800048828125,191.6999969482422,187.44000244140625,189.5,43368400,168.58401102643612,169.87782842770906,167.37976174414283,169.15130615234375,15346700,90.4992620554592,91.04208295679378,88.20202038816478,88.71784973144531,378013000,181.70202754035518,183.79216432803474,181.25414542501753,183.7025909423828,48983000,494.23608935400813,499.97430913416304,494.23608935400813,499.0491027832031,2342900,162.115744574774,163.37298753947385,162.115744574774,163.088134765625,4671100,407.45918232898305,409.5928860565961,406.0003190785622,409.1959228515625,14689700,112.40586558783103,114.65978881949506,112.39619741897111,114.5727310180664,17564000,190.74623273610482,193.11137870262272,190.67782712598344,193.02342224121094,7977300,144.34917129109627,145.43436778892217,144.26197235723737,145.192138671875,6546200
2024-05-10,2481.1298828125,2488.6201171875,2471.989990234375,2479.800048828125,3617900000,189.16000366210938,189.88999938964844,186.92999267578125,187.47999572753906,34141800,167.2304738812949,169.0418211972959,165.39923266388908,167.84751892089844,29799900,90.27534193987526,91.37098265790202,89.19769305265027,89.84848022460938,335325000,184.28062242398164,184.46998840191682,181.51991222172592,182.43682861328125,50759500,500.9881022447479,505.49602772625934,499.0195831789532,504.7381286621094,2784600,163.1372753682178,164.38470171106493,162.75420932435395,163.88377380371094,4879400,409.8112455392715,412.23276061100023,408.67986853475014,411.59759521484375,13402300,114.66945452564595,114.78553896453461,113.74080115537944,114.10839080810547,13648100,194.03983567946221,194.8217056600985,193.77596630492945,194.26463317871094,7529800,145.33745832613195,145.42465725284984,144.55263841668938,145.25025939941406,5710600
2024-05-13,2484.090087890625,2486.27001953125,2475.449951171875,2482.070068359375,4255710000,188.0,188.30999755859375,185.36000061035156,186.57000732421875,24898600,163.47842001430308,168.474538328996,163.2196626015956,168.335205078125,31327600,90.44827727503778,90.96811074029578,88.49991996993283,90.36930847167969,289680000,184.81883849593646,186.47328168344126,184.00157793065927,185.65602111816406,72044800,503.9900545591634,506.5688095899905,499.32467423735307,503.6849365234375,2454500,163.88374618493125,164.66951179247098,162.42023001397976,162.92115783691406,5725500,414.84283115281045,415.18025140614657,407.7073059282806,410.5853271484375,15440200,114.55337799928769,115.1531365712181,113.29582970239557,114.0600357055664,15060600,194.29394542056303,195.3201488033494,193.55116225328615,194.22552490234375,7049200,145.37620227202845,147.27528481828196,145.05647288770854,146.51953125,5628500
2024-05-14,2480.18994140625,2498.110107421875,2479.010009765625,2495.510009765625,4763580000,183.82000732421875,187.72000122070312,183.4499969482422,187.07000732421875,38698200,168.9622000666333,170.43515363864887,167.99681433185833,169.52947998046875,25127100,89.56956971282393,91.62089767401247,88.90478722070216,91.32599639892578,296507000,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600,506.48028396663915,508.04522297208933,499.3148457779989,505.7912902832031,2949700,162.5872187298098,163.1176270428446,161.03530605420045,162.81312561035156,6009800,408.8981987547859,414.3267549073316,408.43175863614476,413.40380859375,15109300,113.89424043792415,114.82068259898423,113.59192914246331,114.7524185180664,15079100,194.4894027097508,197.01092539875526,193.66844599600847,196.9425048828125,8596200,147.12996771642628,147.47877822712726,146.0157049367881,146.67457580566406,8254200
