Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,JPM,JPM,JPM,JPM,JPM,NVDA,NVDA,NVDA,NVDA,NVDA,^OEX,^OEX,^OEX,^OEX,^OEX,MSFT,MSFT,MSFT,MSFT,MSFT,JNJ,JNJ,JNJ,JNJ,JNJ,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,UNH,UNH,UNH,UNH,UNH,PG,PG,PG,PG,PG,XOM,XOM,XOM,XOM,XOM,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-11,186.74000549316406,189.77000427246094,185.50999450683594,189.0500030517578,40020700,191.55740780936466,192.11449518415904,188.85997212927498,191.0003204345703,10137700,87.39128560717941,90.70919574606373,86.89745219051976,90.58623504638672,431637000,2448.27001953125,2472.7099609375,2433.010009765625,2467.760009765625,3509380000,422.5936541739285,426.1167444183971,419.15984809671994,424.6876525878906,17966400,146.1125856078212,146.1804020630268,143.77749370285446,144.16505432128906,8374400,156.1633999298141,158.92020887792125,155.71554414142938,158.65150451660156,27166400,443.30066369432916,443.6746570840954,434.5309076862722,434.7671203613281,5844100,153.75627873800585,153.8050777415914,152.01914142818953,152.0874481201172,8209800,118.68395409735997,118.68395409735997,116.41067990249341,117.81333923339844,17555900,167.5488670137579,174.63541624491384,167.36972023014152,174.21737670898438,91070300
2024-04-12,187.72000122070312,188.3800048828125,185.0800018310547,186.1300048828125,38554300,184.0514891373657,184.6476483766428,178.4024866438968,178.64682006835938,31506200,89.66953167082109,90.1453808587556,87.50124546153059,88.15702819824219,426805000,2454.360107421875,2456.6201171875,2425.590087890625,2432.830078125,3963220000,420.83704242845164,421.9584854811625,416.58947237839413,418.7033386230469,19232100,143.4577481030181,144.43636304917382,142.57603070274564,142.93453979492188,7097500,157.20840874623565,159.4576498521726,156.39230314278245,156.9794921875,25329200,433.4088444612184,435.27893158936286,429.511185073256,432.28680419921875,6042900,151.48236983708645,152.21431015717621,151.0139322018109,151.5897216796875,6770500,118.93545762923388,119.70933913738595,115.7625567303162,116.43970489501953,21539500,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300
2024-04-15,187.42999267578125,188.69000244140625,183.0,183.6199951171875,48052400,180.31806040257874,183.21097459999416,178.07019000034038,178.7445526123047,14766600,89.06872264461606,90.58322421693445,85.90076523534208,85.97274017333984,443077000,2443.56005859375,2453.64990234375,2397.969970703125,2401.320068359375,3950210000,423.36774724307367,423.5860815606245,410.2975202475589,410.5059509277344,20273500,143.75810336723592,144.84329965153077,142.7891870896982,143.00234985351562,8502300,158.10410543846115,158.48230216405906,153.8544189023788,154.12313842773438,27136500,435.0427335115506,441.29278783980504,435.0328813038598,438.6156005859375,5376800,152.6534769254791,153.04385404521645,151.58972719550323,151.7068328857422,5754000,117.13618917030963,117.71660399044582,115.54973872390774,115.77223205566406,15029500,174.53585255667426,175.7998881273465,171.68929323241036,171.87840270996094,73531800
2024-04-16,183.27000427246094,184.8300018310547,182.25999450683594,183.32000732421875,32891300,178.75432662359262,179.00844292824465,175.57799211887155,176.70193481445312,16451800,86.40460421758179,88.08904823109181,86.03572977127556,87.38628387451172,370453000,2403.340087890625,2412.10009765625,2391.8798828125,2397.840087890625,4006200000,411.42887810136665,415.2298454910269,410.5952462785095,411.43878173828125,16765600,140.502551716882,141.7040132887207,138.93291199302834,139.9599609375,12774900,153.45633670421336,154.9093812386726,152.6999432114734,153.6653289794922,20779500,469.26536920004656,472.1984731871756,458.27120791666437,461.5094299316406,11816500,152.09721058938626,153.16096032344592,151.92153716198894,152.19479370117188,6103300,115.65614814506796,116.29460149802826,114.06969769140309,114.81455993652344,18082200,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200
2024-04-17,184.30999755859375,184.57000732421875,179.82000732421875,181.27999877929688,31359700,177.2590144524284,178.28521785507158,175.13820204052814,175.99826049804688,9017100,88.31097911873327,88.74584141967834,83.92242172115718,84.00740051269531,495400000,2407.489990234375,2413.52001953125,2376.14990234375,2383.5400390625,3596130000,414.0885872118868,415.70624190109544,407.22100522560083,408.7195739746094,15855500,140.49286614478805,140.89012538354396,139.0782418149823,140.27001953125,9378100,154.8795200598381,156.33257973226392,153.84447529646815,154.73023986816406,21763100,471.06659387467477,480.31862699375057,467.119703741772,471.450439453125,8759800,152.5363698836951,153.33661691217827,151.98985681226966,153.18048095703125,6621900,114.67914087938819,115.45301507072,113.29583255181923,114.75652313232422,14538600,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200
2024-04-18,181.47000122070312,182.38999938964844,178.64999389648438,179.22000122070312,30723800,176.9951600431625,179.2039290986724,175.8907680589423,177.14175415039062,9557700,84.94208621726145,86.16168663370678,82.37492908333081,84.64318084716797,447260000,2387.260009765625,2400.6298828125,2374.659912109375,2378.639892578125,3619760000,407.5187363707615,408.76919927263555,400.88935677884103,401.2069091796875,21029900,140.47348352165346,141.26800199827665,138.68099720560826,141.20986938476562,9887700,154.6008594858019,156.19325246003623,153.88428416601494,155.26766967773438,19883000,478.4780964938347,494.098290636899,478.3206113624724,485.4171142578125,8880400,153.56060534599044,154.82768029609835,153.18737112533637,154.49371337890625,7819300,115.11443873255489,115.81093063514308,114.11807124201727,114.65010833740234,13821400,167.24031189258443,167.8474456964944,165.7672716683895,166.2549591064453,43122900
2024-04-19,178.74000549316406,179.0,173.44000244140625,174.6300048828125,55950000,178.2656641991084,181.6667962750779,177.2981133625571,181.58860778808594,13380200,83.12268637450086,84.29629668319684,75.58116589392048,76.17496490478516,875198000,2373.179931640625,2379.030029296875,2341.360107421875,2348.679931640625,3878750000,400.9687488676842,402.4077746386735,394.7561698730406,396.095947265625,30276500,141.60710635709307,143.5255712085372,140.04715057750872,143.31240844726562,9747700,155.45677241386718,155.6160147529958,151.57533531126506,153.3568115234375,32239100,489.1769772879018,499.31483824296566,487.7596411881547,493.2419738769531,6616000,152.2247726748214,155.3678803108718,150.79073684127314,155.32859802246094,12028400,115.2692137455329,116.98141679276539,115.06606413119253,115.9656982421875,21566500,165.42888374733738,165.6179780634261,163.3088890664717,164.2245635986328,67772100
2024-04-22,176.94000244140625,178.8699951171875,174.55999755859375,177.22999572753906,37924900,181.77431110705808,185.82047227061935,181.76452822519838,185.11679077148438,11529700,78.07833775408314,80.04669267273574,76.37490279505329,79.49187469482422,596341000,2359.739990234375,2384.1298828125,2348.570068359375,2370.610107421875,3820250000,397.04865981007964,399.7976914523607,392.7514806878664,397.9219970703125,20286900,143.89376267767517,145.59906492595974,142.72138216646985,144.48480224609375,10118700,153.57574952252133,156.88990631862524,153.3269390890557,155.536376953125,26446200,489.9446594898054,491.5588593782249,482.91706275563547,483.4977722167969,4697700,155.6134391273001,158.4225949150793,154.4544242506213,157.68592834472656,8926300,115.36595632048656,117.60052845424134,114.5630554880851,116.62350463867188,16340700,164.74210446317437,166.4739172082034,163.99562926284756,165.0605926513672,48116400
2024-04-23,178.0800018310547,179.92999267578125,175.97999572753906,179.5399932861328,37046500,186.79779518051035,187.87285330463718,186.20162102594836,187.78489685058594,9144400,80.74246382535908,82.7418068067518,80.23763246823718,82.39591979980469,438559000,2381.219970703125,2403.830078125,2380.14990234375,2401.639892578125,3751400000,401.1771473553241,405.10716505974153,400.0060952402287,404.48193359375,15734500,145.20181068617674,145.81223274244883,143.5934059317241,144.9111328125,10110400,156.21315584791824,158.21358635071638,155.53638354340058,157.5069580078125,21151600,483.27138995524865,486.5292863318069,477.33630667317277,478.5272521972656,3646700,158.80565324795342,159.21819969640623,157.56805886515204,158.6288604736328,7707300,116.08178801793585,117.10717478373759,115.54974353740778,117.07815551757812,13929800,164.5728973951299,166.26490473113174,164.14491040339777,166.1156005859375,49537800
2024-04-24,179.94000244140625,180.32000732421875,176.17999267578125,176.58999633789062,34185100,186.21137897580346,188.85017684587027,185.85953826559935,188.70358276367188,6964900,83.92242471814481,84.0543851474842,79.15699208262093,79.65083312988281,512208000,2412.6201171875,2413.080078125,2390.010009765625,2400.6201171875,3656740000,406.45684392489727,409.3447990752087,403.6979086365787,405.96063232421875,15065300,143.53527018047288,144.3588550071628,142.295058412051,143.91314697265625,9756300,156.74063729958468,158.8107420758396,156.42215263269097,158.37283325195312,22779100,476.16505607173406,481.16508107717056,473.1433722208807,479.629638671875,3724400,158.33418500315773,159.96467713664538,156.5858310244844,159.7093048095703,7217600,116.3719849231696,117.30063825775385,115.49169456771999,117.09749603271484,12101200,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800
2024-04-25,169.67999267578125,173.9199981689453,166.32000732421875,173.6699981689453,49249400,187.8924057872137,189.54410214353143,186.84665155908678,188.9870147705078,9802300,78.84209462361733,83.29563335625151,78.19730980842563,82.60486602783203,424641000,2367.919921875,2388.510009765625,2354.6298828125,2384.3798828125,3958050000,391.0445511447675,396.8601674236002,385.09001135303254,396.0166015625,40586500,144.72704220392302,144.9305211590982,141.78154276625745,142.25631713867188,7642700,150.60994355919925,155.74539489675468,150.15212564884374,155.25772094726562,57109700,481.2634993772289,489.30491241899847,479.8560155518503,486.08636474609375,4329700,160.0727335012707,161.39873930365448,159.19855644998287,159.6602020263672,7094600,117.07815500586884,117.78432246054865,115.50138004908472,117.36836242675781,16041000,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300
2024-04-26,177.8000030517578,180.82000732421875,176.1300048828125,179.6199951171875,43919800,189.18249757010503,190.45301949074818,188.68404782275095,189.10430908203125,6413700,83.79046380504667,88.30198162324554,83.35960564687717,87.7061767578125,551011000,2411.06005859375,2425.320068359375,2403.320068359375,2418.31005859375,3604140000,409.04710666417816,409.87080464048637,402.6856699602139,403.2414245605469,29694700,142.14001813017651,142.60509381411725,141.41333090580497,141.59742736816406,6183000,173.54030395897186,173.8786977049699,168.84276155222324,171.13182067871094,64665300,484.25567267462804,489.40336065893706,483.6651109688011,487.5529479980469,2727000,159.61110284371279,160.41653221822648,157.636841674815,158.422607421875,5659800,115.11443380429775,115.2111671465645,112.42520703576498,114.10839080810547,27289500,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400
2024-04-29,182.75,183.52999877929688,179.38999938964844,180.9600067138672,54063900,189.09452687476838,189.85684599504447,188.06832347041848,188.89906311035156,5387800,87.56622296271497,87.96308807915567,85.23798574736955,87.7281723022461,388971000,2426.570068359375,2429.0,2410.2900390625,2423.929931640625,3447450000,402.1795096483343,403.24140976178137,396.1654273618807,399.2022399902344,19582100,141.5974462793112,142.64387779630187,141.4521147288228,142.25631713867188,6149600,168.25557809024173,168.74325204452023,164.4239062306873,165.3594207763672,45610000,487.9072743101076,489.52147432774086,480.09225138141767,481.3324279785156,2192100,158.30473178338644,158.91370468062811,157.55824839362185,158.78602600097656,4621000,113.91492384350265,116.13015206328535,113.91492384350265,115.73353576660156,17309900,172.55520693212748,175.20270935632288,172.28648678772151,172.68460083007812,68169400
2024-04-30,181.08999633789062,182.99000549316406,174.8000030517578,175.0,94639800,188.439705966069,190.57030116027977,187.2962273408494,187.3939666748047,8153700,87.2113335471447,88.7898171170471,86.27164758783333,86.37361145019531,363709000,2419.860107421875,2425.110107421875,2385.739990234375,2385.919921875,4082470000,398.44799719369325,399.112934090919,386.2213658866136,386.380126953125,28781400,142.31443829425282,142.31443829425282,140.03747895675332,140.09561157226562,8817700,164.8220143504815,167.30017218886394,161.8263416497257,162.00547790527344,33562900,481.263487946209,482.00168252708977,474.99376011188247,476.0863037109375,3367500,158.9628072215894,160.4459720554208,158.72708353013326,160.2986297607422,8106100,115.2208404560259,116.27524641272299,114.12773968711781,114.40826416015625,21083300,172.51541154910535,174.1676137755898,169.20105955998108,169.52951049804688,65934800
2024-05-01,181.63999938964844,185.14999389648438,176.55999755859375,179.0,94645100,187.91195612673852,190.0523193323471,186.46549150225204,187.51124572753906,7445300,85.04905184528752,85.9717451202874,81.22830132116862,83.01371765136719,559863000,2384.3701171875,2417.199951171875,2376.139892578125,2378.969970703125,4544170000,389.63523841829954,398.67622906449674,387.3526772876393,391.9476013183594,23562500,144.1166303340743,147.12996092267227,143.03143391506273,146.48077392578125,14470900,163.51824638800994,166.32482063513214,162.31399701312128,163.08033752441406,33493200,471.71623345817216,481.48992341318734,469.5607026776475,476.4898681640625,2729200,160.37722481280835,161.32016463227635,159.3360717749191,160.49508666992188,7543000,114.41794272919775,114.6017412469826,111.88349519484753,112.24140930175781,27777700,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100
2024-05-02,180.85000610351562,185.10000610351562,179.91000366210938,184.72000122070312,54303500,188.69382473662347,189.1140710696836,185.22428711684196,187.31578063964844,6501700,84.42125626969049,86.20867093085921,83.17266601309362,85.78881072998047,377898000,2395.449951171875,2407.330078125,2377.780029296875,2403.320068359375,4381660000,394.64702416400013,396.89981398666424,391.6598205584853,394.8256530761719,17709400,147.3140313468405,147.59502536002142,144.50417992196998,145.2599334716797,8459800,164.0058997837683,165.93667142615246,163.1101881822967,165.8271942138672,24294500,476.65720103545596,485.9190867598725,476.3225564017941,485.2104187011719,3561400,160.63259173220274,161.56571469452098,159.74859785871328,160.92726135253906,5647500,112.46390828767123,113.43125652628463,112.1156623313479,112.4445571899414,25513600,171.69925171807526,172.60497864880503,170.08687006909776,172.21681213378906,94214900
2024-05-03,186.99000549316406,187.8699951171875,185.4199981689453,186.2100067138672,39172000,187.64806604394317,188.16605169988435,184.18831138794647,186.19183349609375,8922800,87.76016278941914,89.25166943381491,87.01140828668458,88.75983428955078,398341000,2436.919921875,2443.2099609375,2424.219970703125,2438.860107421875,3924990000,399.2320083912343,404.06510458639696,398.815177316325,403.5788269042969,17446700,145.2308502728984,145.2308502728984,143.2252014040969,144.630126953125,6532700,166.7627138644963,167.16081969689057,162.27417880581723,166.44424438476562,34662400,483.1336093425783,485.03325302784384,478.1335842410971,484.6986083984375,2487600,160.63259735216025,161.78181041043064,159.27714103122182,161.5362548828125,5581500,112.21239471435547,112.28010879526494,110.40345086680036,112.21239471435547,28023300,185.7727942523785,186.12115543095717,181.80155578938326,182.51817321777344,163224100
2024-05-06,186.27999877929688,188.75,184.8000030517578,188.6999969482422,34725300,187.38418701319216,187.84353504740284,185.51749097117377,187.6480712890625,7911100,89.36062948973989,92.18970149787158,89.02574047227303,92.10972595214844,376203000,2444.530029296875,2465.68994140625,2444.530029296875,2465.5400390625,3683250000,405.6628958084665,410.79370652504514,403.2909899464774,410.40667724609375,16996600,145.21148921920968,145.38590185083612,143.3124214449946,143.9615936279297,5042800,166.66320148373052,167.3399586304374,165.2399977875199,167.30015563964844,21871300,484.7281489658397,487.0805136465686,484.2556935733455,486.5982360839844,2029500,161.85055347337618,162.04699489227278,160.35757171222684,161.5166015625,5472400,112.8605147292668,114.4759844807206,112.59933395794697,112.93790435791016,31401300,181.4930249418685,183.3343214775735,179.5720873686165,180.8560333251953,78569700
2024-05-07,188.9199981689453,189.94000244140625,187.30999755859375,188.75999450683594,34048900,187.35486263343807,188.5569788788286,187.3059929670715,187.4037322998047,7688800,91.06806618454974,91.75084041902228,88.98175395384375,90.52424621582031,437342000,2466.679931640625,2472.7900390625,2461.389892578125,2466.199951171875,3987890000,411.5182242956741,411.52815821970637,405.99041958064737,406.238525390625,20018200,144.73671729103486,145.07582911518682,143.8356174710829,144.09722900390625,7333500,167.69823532661383,170.94271797332505,167.58875812637166,170.43515014648438,28039700,488.1926969197385,493.75375691551426,487.2478162393464,493.0746154785156,3752100,162.0469935915408,163.08814659210316,161.66392758213541,162.81312561035156,6433000,113.45059577709071,113.74080318936157,112.144677182434,112.37683868408203,30122000,182.58783874817743,184.0310211595987,180.46785941606433,181.5427703857422,77305800
2024-05-08,187.44000244140625,188.42999267578125,186.38999938964844,188.0,26136400,186.6707511972671,192.19268106594097,186.6707511972671,191.21534729003906,9227600,89.45360566200054,91.16404211729393,89.39062281924463,90.3823013305664,325721000,2455.929931640625,2470.5,2455.409912109375,2467.89990234375,3842100000,405.07737479693975,409.1066104061556,403.6284151762591,407.4294128417969,11792300,144.48479761923682,145.07583716872847,144.0778545369706,144.32008361816406,7735100,168.19586940682248,169.34039143777946,167.93711199783866,168.57406616210938,19569100,496.23415641144595,499.0195977545282,492.20850837156183,495.28924560546875,3078900,163.02920185657592,163.41226783353443,161.99786576860515,162.13539123535156,4579400,111.93186258689481,113.13137232325016,111.64166254663597,112.35749816894531,18957200,181.9906634485607,182.20963072654146,180.5972339353124,181.8811798095703,45057100
2024-05-09,188.8800048828125,191.6999969482422,187.44000244140625,189.5,43368400,190.74623273610482,193.11137870262272,190.67782712598344,193.02342224121094,7977300,90.4992620554592,91.04208295679378,88.20202038816478,88.71784973144531,378013000,2468.25,2477.510009765625,2462.469970703125,2476.469970703125,3727370000,407.45921271703617,409.59291660377954,406.00034935781423,409.1959533691406,14689700,144.34915612089782,145.43435250467635,144.26195719620299,145.19212341308594,6546200,168.5839958188216,169.87781310338192,167.3797466451611,169.1512908935547,15346700,494.23608935400813,499.97430913416304,494.23608935400813,499.0491027832031,2342900,162.11575974258466,163.3730028249142,162.11575974258466,163.08815002441406,4671100,112.40585810272799,114.65978118430336,112.39618993451188,114.57272338867188,17564000,181.70202754035518,183.79216432803474,181.25414542501753,183.7025909423828,48983000
2024-05-10,189.16000366210938,189.88999938964844,186.92999267578125,187.47999572753906,34141800,194.03983567946221,194.8217056600985,193.77596630492945,194.26463317871094,7529800,90.2753342742342,91.3709748992257,89.19768547851668,89.84847259521484,335325000,2481.1298828125,2488.6201171875,2471.989990234375,2479.800048828125,3617900000,409.81127592440214,412.2327911756722,408.6798988359958,411.5976257324219,13402300,145.33745832613195,145.42465725284984,144.55263841668938,145.25025939941406,5710600,167.2304738812949,169.0418211972959,165.39923266388908,167.84751892089844,29799900,500.9881022447479,505.49602772625934,499.0195831789532,504.7381286621094,2784600,163.13726017893322,164.3846864056358,162.75419417073567,163.88375854492188,4879400,114.66945452564595,114.78553896453461,113.74080115537944,114.10839080810547,13648100,184.28062242398164,184.46998840191682,181.51991222172592,182.43682861328125,50759500
2024-05-13,188.0,188.30999755859375,185.36000061035156,186.57000732421875,24898600,194.29394542056303,195.3201488033494,193.55116225328615,194.22552490234375,7049200,90.44827727503778,90.96811074029578,88.49991996993283,90.36930847167969,289680000,2484.090087890625,2486.27001953125,2475.449951171875,2482.070068359375,4255710000,414.84286198683617,415.18028226525166,407.70733623194405,410.5853576660156,15440200,145.37620227202845,147.27528481828196,145.05647288770854,146.51953125,5628500,163.47842001430308,168.474538328996,163.2196626015956,168.335205078125,31327600,503.9900850952282,506.56884028229854,499.32470449074884,503.6849670410156,2454500,163.88376153387395,164.6695272150065,162.42024522585317,162.92117309570312,5725500,114.55337799928769,115.1531365712181,113.29582970239557,114.0600357055664,15060600,184.81883849593646,186.47328168344126,184.00157793065927,185.65602111816406,72044800
2024-05-14,183.82000732421875,187.72000122070312,183.4499969482422,187.07000732421875,38698200,194.4894027097508,197.01092539875526,193.66844599600847,196.9425048828125,8596200,89.56956971282393,91.62089767401247,88.90478722070216,91.32599639892578,296507000,2480.18994140625,2498.110107421875,2479.010009765625,2495.510009765625,4763580000,408.8981987547859,414.3267549073316,408.43175863614476,413.40380859375,15109300,147.12995241026206,147.47876288467575,146.01568974654242,146.674560546875,8254200,168.9622152743634,170.43516897895464,167.99682945269723,169.5294952392578,25127100,506.48028396663915,508.04522297208933,499.3148457779989,505.7912902832031,2949700,162.5872187298098,163.1176270428446,161.03530605420045,162.81312561035156,6009800,113.89424801026212,114.82069023291736,113.5919366947019,114.75242614746094,15079100,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600
